"date","temp"
2015-05-09,12.7657232082886
2015-05-10,14.559154717521
2015-05-11,14.2803556439323
2015-05-12,15.3694800810523
2015-05-13,15.6867774918918
2015-05-14,14.7242582847772
2015-05-15,12.3930291053073
2015-05-16,12.1907785919215
2015-05-17,13.0415076586028
2015-05-18,12.5225818858893
2015-05-19,15.4191727606488
2015-05-20,18.4204763027344
2015-05-21,18.7063005722851
2015-05-22,18.9563307561801
2015-05-23,19.3621445651761
2015-05-24,19.2814299557543
2015-05-25,19.5088117770803
2015-05-26,20.0959943509882
2015-05-27,18.0186951784101
2015-05-28,15.6617281851701
2015-05-29,15.4616387157845
2015-05-30,16.6125176675595
2015-05-31,17.4691035381829
2015-06-01,18.5969387875658
2015-06-02,19.8884629211613
2015-06-03,21.6335491829421
2015-06-04,20.7715342567502
2015-06-05,18.0752745918836
2015-06-06,18.1685888433192
2015-06-07,20.4812830242192
2015-06-08,21.9675674684069
2015-06-09,22.0470617166298
2015-06-10,21.4670450785114
2015-06-11,20.6445142934582
2015-06-12,21.0743731430915
2015-06-13,22.8320376735823
2015-06-14,24.3080077400835
2015-06-15,23.5714399678192
2015-06-16,21.0079842052631
2015-06-17,19.0136822457338
2015-06-18,17.5801950769454
2015-06-19,18.6753919739523
2015-06-20,18.1466296064639
2015-06-21,18.8501520679149
2015-06-22,19.3656736460756
2015-06-23,20.6551467670672
2015-06-24,21.1907280003397
2015-06-25,20.9302749923065
2015-06-26,19.816046425501
2015-06-27,18.7780675032986
2015-06-28,18.3979695380067
2015-06-29,18.9505628000146
2015-06-30,19.4337092012375
2015-07-01,20.1293259356599
2015-07-02,20.1697347708868
2015-07-03,21.5908739601216
2015-07-04,21.9421851663244
2015-07-05,23.7868198259104
2015-07-06,25.15720159055
2015-07-07,25.0884440929313
2015-07-08,26.4247061910093
2015-07-09,24.8469283616859
2015-07-10,20.6478430824006
2015-07-11,16.8950510581003
2015-07-12,17.9689306400068
2015-07-13,18.6269906122888
2015-07-14,18.7516099808333
2015-07-15,19.2661330524733
2015-07-16,19.5756517733111
2015-07-17,21.4880231505254
2015-07-18,21.3154699890609
2015-07-19,23.2566244096158
2015-07-20,23.5851446886427
2015-07-21,20.9938743859805
