"year","month","day","load"
2013,2,28,20131
2013,2,28,19608
2013,2,28,19472
2013,2,28,19528
2013,2,28,19985
2013,2,28,20800
2013,2,28,22081
2013,2,28,22745
2013,2,28,23637
2013,2,28,23952
2013,2,28,23695
2013,2,28,23304
2013,2,28,23084
2013,2,28,23092
2013,2,28,22857
2013,2,28,23053
2013,2,28,23099
2013,2,28,24814
2013,2,28,25829
2013,2,28,25270
2013,2,28,24697
2013,2,28,23547
2013,2,28,22022
2013,3,1,20955
2013,3,1,20118
2013,3,1,19567
2013,3,1,19256
2013,3,1,19165
2013,3,1,19710
2013,3,1,20553
2013,3,1,21695
2013,3,1,22584
2013,3,1,23332
2013,3,1,23512
2013,3,1,23633
2013,3,1,23411
2013,3,1,23386
2013,3,1,23573
2013,3,1,23286
2013,3,1,23240
2013,3,1,23974
2013,3,1,25004
2013,3,1,25273
2013,3,1,24764
2013,3,1,24104
2013,3,1,22979
2013,3,1,21921
2013,3,2,20926
2013,3,2,19963
2013,3,2,19485
2013,3,2,19298
2013,3,2,19275
2013,3,2,19247
2013,3,2,19722
2013,3,2,20085
2013,3,2,20761
2013,3,2,21975
2013,3,2,22593
2013,3,2,22878
2013,3,2,22778
2013,3,2,22761
2013,3,2,22631
2013,3,2,22641
2013,3,2,22675
2013,3,2,23224
2013,3,2,24447
2013,3,2,24970
2013,3,2,24547
2013,3,2,23885
2013,3,2,22752
2013,3,2,21721
2013,3,3,20690
2013,3,3,19849
2013,3,3,19250
2013,3,3,18937
2013,3,3,18893
2013,3,3,19236
2013,3,3,19391
2013,3,3,19496
2013,3,3,20043
2013,3,3,20946
2013,3,3,21466
2013,3,3,21876
2013,3,3,21843
2013,3,3,21735
2013,3,3,21570
2013,3,3,21586
2013,3,3,21696
2013,3,3,22399
2013,3,3,23844
2013,3,3,24489
2013,3,3,24316
2013,3,3,23757
2013,3,3,22404
2013,3,3,21331
2013,3,4,20468
2013,3,4,19519
2013,3,4,19000
2013,3,4,19093
2013,3,4,18862
2013,3,4,19500
2013,3,4,20475
2013,3,4,21939
2013,3,4,22899
2013,3,4,24053
2013,3,4,24471
2013,3,4,24511
2013,3,4,24358
2013,3,4,24315
2013,3,4,24283
2013,3,4,24279
2013,3,4,24289
2013,3,4,24595
2013,3,4,25824
2013,3,4,26258
2013,3,4,25976
2013,3,4,25425
2013,3,4,24171
2013,3,4,22526
2013,3,5,21555
2013,3,5,20792
2013,3,5,20208
2013,3,5,20238
2013,3,5,20131
2013,3,5,20508
2013,3,5,21354
2013,3,5,22727
2013,3,5,23856
2013,3,5,24814
2013,3,5,24880
2013,3,5,24938
2013,3,5,24522
2013,3,5,24359
2013,3,5,24257
2013,3,5,24029
2013,3,5,23828
2013,3,5,23916
2013,3,5,25404
2013,3,5,26445
2013,3,5,26062
2013,3,5,25622
2013,3,5,24349
2013,3,5,23069
2013,3,6,21896
2013,3,6,20901
2013,3,6,20327
2013,3,6,19898
2013,3,6,20078
2013,3,6,20616
2013,3,6,21254
2013,3,6,22743
2013,3,6,23554
2013,3,6,24462
2013,3,6,24426
2013,3,6,24075
2013,3,6,23807
2013,3,6,23656
2013,3,6,23675
2013,3,6,23485
2013,3,6,23422
2013,3,6,23741
2013,3,6,25074
2013,3,6,26164
2013,3,6,25863
2013,3,6,25332
2013,3,6,24006
2013,3,6,22409
2013,3,7,21542
2013,3,7,20298
2013,3,7,19854
2013,3,7,19808
2013,3,7,19643
2013,3,7,19848
2013,3,7,20733
2013,3,7,22123
2013,3,7,23172
2013,3,7,23994
2013,3,7,24155
2013,3,7,24080
2013,3,7,23425
2013,3,7,23141
2013,3,7,23335
2013,3,7,22904
2013,3,7,22858
2013,3,7,23356
2013,3,7,24686
2013,3,7,25423
2013,3,7,24904
2013,3,7,24118
2013,3,7,23170
2013,3,7,21906
2013,3,8,20830
2013,3,8,19789
2013,3,8,19179
2013,3,8,18925
2013,3,8,18800
2013,3,8,18960
2013,3,8,19176
2013,3,8,19459
2013,3,8,20289
2013,3,8,21321
2013,3,8,21856
2013,3,8,22213
2013,3,8,22221
2013,3,8,21892
2013,3,8,21788
2013,3,8,21612
2013,3,8,21744
2013,3,8,22248
2013,3,8,23402
2013,3,8,23801
2013,3,8,23362
2013,3,8,22958
2013,3,8,22009
2013,3,8,21153
2013,3,9,20344
2013,3,9,19362
2013,3,9,18870
2013,3,9,18700
2013,3,9,18727
2013,3,9,18885
2013,3,9,18965
2013,3,9,19407
2013,3,9,20166
2013,3,9,21399
2013,3,9,22161
2013,3,9,22846
2013,3,9,22637
2013,3,9,22530
2013,3,9,22766
2013,3,9,22597
2013,3,9,22826
2013,3,9,23144
2013,3,9,24258
2013,3,9,24876
2013,3,9,24383
2013,3,9,23796
2013,3,9,22916
2013,3,9,21909
2013,3,10,20877
2013,3,10,19994
2013,3,10,19255
2013,3,10,19074
2013,3,10,18939
2013,3,10,19119
2013,3,10,19277
2013,3,10,19552
2013,3,10,20035
2013,3,10,21314
2013,3,10,21994
2013,3,10,22189
2013,3,10,22450
2013,3,10,22213
2013,3,10,22188
2013,3,10,22223
2013,3,10,22430
2013,3,10,22639
2013,3,10,23957
2013,3,10,24855
2013,3,10,24635
2013,3,10,23928
2013,3,10,22769
2013,3,10,21438
2013,3,11,20579
2013,3,11,19617
2013,3,11,19191
2013,3,11,18996
2013,3,11,19011
2013,3,11,19403
2013,3,11,20255
2013,3,11,21938
2013,3,11,22932
2013,3,11,24265
2013,3,11,24723
2013,3,11,24889
2013,3,11,24550
2013,3,11,24541
2013,3,11,24400
2013,3,11,24480
2013,3,11,24462
2013,3,11,24476
2013,3,11,25512
2013,3,11,26058
2013,3,11,25796
2013,3,11,25015
2013,3,11,23910
2013,3,11,22284
2013,3,12,21144
2013,3,12,20064
2013,3,12,19702
2013,3,12,19525
2013,3,12,19623
2013,3,12,20046
2013,3,12,20721
2013,3,12,22116
2013,3,12,23244
2013,3,12,24322
2013,3,12,24644
2013,3,12,24730
2013,3,12,24475
2013,3,12,24624
2013,3,12,24630
2013,3,12,24648
2013,3,12,24621
2013,3,12,25002
2013,3,12,25796
2013,3,12,26437
2013,3,12,26113
2013,3,12,25532
2013,3,12,24204
2013,3,12,22731
2013,3,13,21642
2013,3,13,20671
2013,3,13,19992
2013,3,13,19925
2013,3,13,19917
2013,3,13,20303
2013,3,13,20833
2013,3,13,22346
2013,3,13,23325
2013,3,13,24575
2013,3,13,24938
2013,3,13,24986
2013,3,13,24726
2013,3,13,24521
2013,3,13,24735
2013,3,13,24460
2013,3,13,24656
2013,3,13,24774
2013,3,13,25536
2013,3,13,26334
2013,3,13,25967
2013,3,13,25274
2013,3,13,23968
2013,3,13,22441
2013,3,14,21537
2013,3,14,20364
2013,3,14,19829
2013,3,14,19756
2013,3,14,19754
2013,3,14,20074
2013,3,14,21082
2013,3,14,22229
2013,3,14,23148
2013,3,14,24358
2013,3,14,24849
2013,3,14,24752
2013,3,14,24249
2013,3,14,24226
2013,3,14,24534
2013,3,14,24275
2013,3,14,24470
2013,3,14,24712
2013,3,14,25454
2013,3,14,26061
2013,3,14,25755
2013,3,14,25184
2013,3,14,23835
2013,3,14,22397
2013,3,15,21312
2013,3,15,20337
2013,3,15,19744
2013,3,15,19558
2013,3,15,19356
2013,3,15,19807
2013,3,15,20342
2013,3,15,21708
2013,3,15,22777
2013,3,15,23551
2013,3,15,23818
2013,3,15,23942
2013,3,15,23499
2013,3,15,23453
2013,3,15,23463
2013,3,15,23219
2013,3,15,23264
2013,3,15,23622
2013,3,15,24399
2013,3,15,25470
2013,3,15,25199
2013,3,15,24550
2013,3,15,23467
2013,3,15,22142
2013,3,16,21103
2013,3,16,20187
2013,3,16,19431
2013,3,16,19205
2013,3,16,19145
2013,3,16,19312
2013,3,16,19644
2013,3,16,20026
2013,3,16,20831
2013,3,16,22200
2013,3,16,22773
2013,3,16,23336
2013,3,16,23188
2013,3,16,23114
2013,3,16,22991
2013,3,16,22685
2013,3,16,22928
2013,3,16,23309
2013,3,16,24282
2013,3,16,25212
2013,3,16,24960
2013,3,16,24182
2013,3,16,23202
2013,3,16,22297
2013,3,17,21458
2013,3,17,20197
2013,3,17,19457
2013,3,17,19219
2013,3,17,19326
2013,3,17,19520
2013,3,17,19671
2013,3,17,19987
2013,3,17,20258
2013,3,17,21326
2013,3,17,21846
2013,3,17,22198
2013,3,17,22080
2013,3,17,22145
2013,3,17,22002
2013,3,17,21890
2013,3,17,22108
2013,3,17,22294
2013,3,17,23303
2013,3,17,24628
2013,3,17,24655
2013,3,17,24277
2013,3,17,22931
2013,3,17,21815
2013,3,18,20871
2013,3,18,19969
2013,3,18,19356
2013,3,18,19421
2013,3,18,19325
2013,3,18,19804
2013,3,18,20505
2013,3,18,22131
2013,3,18,23198
2013,3,18,24139
2013,3,18,24658
2013,3,18,24694
2013,3,18,24517
2013,3,18,24342
2013,3,18,24252
2013,3,18,24120
2013,3,18,23918
2013,3,18,23916
2013,3,18,24520
2013,3,18,26001
2013,3,18,25781
2013,3,18,25203
2013,3,18,23868
2013,3,18,22244
2013,3,19,21189
2013,3,19,20365
2013,3,19,20004
2013,3,19,19626
2013,3,19,19815
2013,3,19,20073
2013,3,19,20874
2013,3,19,22234
2013,3,19,23172
2013,3,19,24407
2013,3,19,24747
2013,3,19,24825
2013,3,19,24510
2013,3,19,24687
2013,3,19,24699
2013,3,19,24632
2013,3,19,24686
2013,3,19,24957
2013,3,19,25624
2013,3,19,26277
2013,3,19,26006
2013,3,19,25437
2013,3,19,24071
2013,3,19,22600
2013,3,20,21315
2013,3,20,20241
2013,3,20,19815
2013,3,20,19426
2013,3,20,19403
2013,3,20,19890
2013,3,20,20412
2013,3,20,22015
2013,3,20,23103
2013,3,20,24057
2013,3,20,24154
2013,3,20,24105
2013,3,20,23873
2013,3,20,23869
2013,3,20,23887
2013,3,20,23609
2013,3,20,23640
2013,3,20,23580
2013,3,20,24260
2013,3,20,25745
2013,3,20,25571
2013,3,20,25010
2013,3,20,23695
2013,3,20,22266
2013,3,21,20927
2013,3,21,19849
2013,3,21,19340
2013,3,21,19361
2013,3,21,19354
2013,3,21,19747
2013,3,21,20614
2013,3,21,21927
2013,3,21,22868
2013,3,21,23554
2013,3,21,23607
2013,3,21,23749
2013,3,21,23196
2013,3,21,23260
2013,3,21,23100
2013,3,21,23173
2013,3,21,23004
2013,3,21,23182
2013,3,21,24207
2013,3,21,25597
2013,3,21,25539
2013,3,21,24885
2013,3,21,23410
2013,3,21,22002
2013,3,22,20984
2013,3,22,19937
2013,3,22,19291
2013,3,22,19371
2013,3,22,19299
2013,3,22,19632
2013,3,22,20405
2013,3,22,21834
2013,3,22,22965
2013,3,22,23924
2013,3,22,24408
2013,3,22,24695
2013,3,22,24385
2013,3,22,24262
2013,3,22,24339
2013,3,22,24297
2013,3,22,24331
2013,3,22,24303
2013,3,22,24818
2013,3,22,25486
2013,3,22,25141
2013,3,22,24297
2013,3,22,23220
2013,3,22,22090
2013,3,23,20965
2013,3,23,20098
2013,3,23,19526
2013,3,23,19301
2013,3,23,19220
2013,3,23,19391
2013,3,23,19591
2013,3,23,20079
2013,3,23,20831
2013,3,23,22087
2013,3,23,22799
2013,3,23,23203
2013,3,23,23217
2013,3,23,23169
2013,3,23,23103
2013,3,23,22881
2013,3,23,23154
2013,3,23,23510
2013,3,23,23955
2013,3,23,25212
2013,3,23,24829
2013,3,23,24169
2013,3,23,23324
2013,3,23,22071
2013,3,24,21358
2013,3,24,20231
2013,3,24,19631
2013,3,24,19412
2013,3,24,19230
2013,3,24,19611
2013,3,24,19630
2013,3,24,19805
2013,3,24,20556
2013,3,24,21590
2013,3,24,22329
2013,3,24,22673
2013,3,24,22920
2013,3,24,22677
2013,3,24,22697
2013,3,24,22621
2013,3,24,22785
2013,3,24,23048
2013,3,24,23527
2013,3,24,25034
2013,3,24,25261
2013,3,24,24786
2013,3,24,23751
2013,3,24,22414
2013,3,25,21440
2013,3,25,20568
2013,3,25,19811
2013,3,25,19711
2013,3,25,19814
2013,3,25,20286
2013,3,25,21105
2013,3,25,22410
2013,3,25,23517
2013,3,25,24896
2013,3,25,25366
2013,3,25,25400
2013,3,25,25173
2013,3,25,25298
2013,3,25,25079
2013,3,25,24842
2013,3,25,24585
2013,3,25,24562
2013,3,25,25282
2013,3,25,26431
2013,3,25,26453
2013,3,25,25736
2013,3,25,24376
2013,3,25,23068
2013,3,26,21936
2013,3,26,21076
2013,3,26,20513
2013,3,26,20382
2013,3,26,20362
2013,3,26,20539
2013,3,26,21475
2013,3,26,22637
2013,3,26,23727
2013,3,26,25030
2013,3,26,25397
2013,3,26,25483
2013,3,26,25315
2013,3,26,25261
2013,3,26,25293
2013,3,26,24988
2013,3,26,25057
2013,3,26,25054
2013,3,26,25507
2013,3,26,26638
2013,3,26,26292
2013,3,26,25589
2013,3,26,24413
2013,3,26,22954
2013,3,27,21750
2013,3,27,20720
2013,3,27,20235
2013,3,27,20033
2013,3,27,20021
2013,3,27,20320
2013,3,27,21155
2013,3,27,22344
2013,3,27,23536
2013,3,27,24936
2013,3,27,25318
2013,3,27,25320
2013,3,27,24952
2013,3,27,24912
2013,3,27,25057
2013,3,27,24881
2013,3,27,24777
2013,3,27,24822
2013,3,27,25317
2013,3,27,26458
2013,3,27,26183
2013,3,27,25543
2013,3,27,24485
2013,3,27,22923
2013,3,28,21870
2013,3,28,20689
2013,3,28,20245
2013,3,28,20097
2013,3,28,20044
2013,3,28,20434
2013,3,28,21208
2013,3,28,22474
2013,3,28,23521
2013,3,28,24850
2013,3,28,25199
2013,3,28,25189
2013,3,28,24711
2013,3,28,24632
2013,3,28,24551
2013,3,28,24356
2013,3,28,24424
2013,3,28,24313
2013,3,28,24834
2013,3,28,26228
2013,3,28,26415
2013,3,28,25761
2013,3,28,24445
2013,3,28,22891
2013,3,29,21773
2013,3,29,21139
2013,3,29,20208
2013,3,29,20044
2013,3,29,19880
2013,3,29,20249
2013,3,29,20968
2013,3,29,22278
2013,3,29,23188
2013,3,29,24519
2013,3,29,24949
2013,3,29,24719
2013,3,29,24479
2013,3,29,24338
2013,3,29,24312
2013,3,29,24184
2013,3,29,24033
2013,3,29,23784
2013,3,29,24660
2013,3,29,25921
2013,3,29,25995
2013,3,29,25215
2013,3,29,24085
2013,3,29,22588
2013,3,30,21452
2013,3,30,20579
2013,3,30,19849
2013,3,30,19727
2013,3,30,19424
2013,3,30,19837
2013,3,30,19897
2013,3,30,20536
2013,3,30,21180
2013,3,30,22379
2013,3,30,23177
2013,3,30,23324
2013,3,30,23340
2013,3,30,23245
2013,3,30,23030
2013,3,30,22906
2013,3,30,23027
2013,3,30,23360
2013,3,30,23905
2013,3,30,24851
2013,3,30,24660
2013,3,30,24175
2013,3,30,23026
2013,3,30,21704
2013,3,31,20709
2013,3,31,19763
2013,3,31,19256
2013,3,31,18970
2013,3,31,18951
2013,3,31,18942
2013,3,31,19119
2013,3,31,19156
2013,3,31,19511
2013,3,31,20506
2013,3,31,21264
2013,3,31,21495
2013,3,31,21532
2013,3,31,21408
2013,3,31,21498
2013,3,31,21191
2013,3,31,21282
2013,3,31,21433
2013,3,31,21448
2013,3,31,22182
2013,3,31,23822
2013,3,31,24127
2013,3,31,23044
2013,3,31,21816
2013,4,1,20412
2013,4,1,19289
2013,4,1,18511
2013,4,1,18276
2013,4,1,18255
2013,4,1,18738
2013,4,1,19454
2013,4,1,20660
2013,4,1,21623
2013,4,1,22750
2013,4,1,23144
2013,4,1,23004
2013,4,1,22721
2013,4,1,22519
2013,4,1,22226
2013,4,1,22083
2013,4,1,21994
2013,4,1,21773
2013,4,1,21849
2013,4,1,22071
2013,4,1,24027
2013,4,1,24255
2013,4,1,23152
2013,4,1,21407
2013,4,2,20204
2013,4,2,19041
2013,4,2,18462
2013,4,2,18315
2013,4,2,18427
2013,4,2,18715
2013,4,2,19410
2013,4,2,20687
2013,4,2,21720
2013,4,2,22726
2013,4,2,22926
2013,4,2,23001
2013,4,2,22661
2013,4,2,22403
2013,4,2,22576
2013,4,2,22226
2013,4,2,22178
2013,4,2,22006
2013,4,2,21922
2013,4,2,22287
2013,4,2,24076
2013,4,2,24322
2013,4,2,23201
2013,4,2,21706
2013,4,3,20425
2013,4,3,19219
2013,4,3,18658
2013,4,3,18438
2013,4,3,18600
2013,4,3,18811
2013,4,3,19475
2013,4,3,20857
2013,4,3,21916
2013,4,3,22758
2013,4,3,23035
2013,4,3,22859
2013,4,3,22529
2013,4,3,22421
2013,4,3,22438
2013,4,3,22187
2013,4,3,21928
2013,4,3,22037
2013,4,3,22063
2013,4,3,22517
2013,4,3,24133
2013,4,3,24432
2013,4,3,23096
2013,4,3,21428
2013,4,4,20046
2013,4,4,19212
2013,4,4,18583
2013,4,4,18293
2013,4,4,18382
2013,4,4,18592
2013,4,4,19398
2013,4,4,20610
2013,4,4,21821
2013,4,4,22900
2013,4,4,23123
2013,4,4,23256
2013,4,4,22735
2013,4,4,22792
2013,4,4,22822
2013,4,4,22239
2013,4,4,22392
2013,4,4,22244
2013,4,4,22290
2013,4,4,22730
2013,4,4,24164
2013,4,4,24372
2013,4,4,22973
2013,4,4,21266
2013,4,5,19984
2013,4,5,19011
2013,4,5,18399
2013,4,5,18245
2013,4,5,18237
2013,4,5,18719
2013,4,5,19222
2013,4,5,20513
2013,4,5,21514
2013,4,5,22231
2013,4,5,22751
2013,4,5,22618
2013,4,5,22154
2013,4,5,22065
2013,4,5,22136
2013,4,5,21807
2013,4,5,21518
2013,4,5,21361
2013,4,5,21248
2013,4,5,21722
2013,4,5,23415
2013,4,5,23782
2013,4,5,22535
2013,4,5,21113
2013,4,6,20005
2013,4,6,18703
2013,4,6,18163
2013,4,6,17859
2013,4,6,17823
2013,4,6,18000
2013,4,6,18341
2013,4,6,18635
2013,4,6,19377
2013,4,6,20607
2013,4,6,21017
2013,4,6,21288
2013,4,6,21549
2013,4,6,21132
2013,4,6,21091
2013,4,6,20945
2013,4,6,20881
2013,4,6,21139
2013,4,6,21211
2013,4,6,21498
2013,4,6,22964
2013,4,6,23112
2013,4,6,22154
2013,4,6,21123
2013,4,7,19797
2013,4,7,18696
2013,4,7,18105
2013,4,7,17765
2013,4,7,17506
2013,4,7,17770
2013,4,7,17597
2013,4,7,17877
2013,4,7,18272
2013,4,7,19409
2013,4,7,20145
2013,4,7,20491
2013,4,7,20655
2013,4,7,20653
2013,4,7,20507
2013,4,7,20262
2013,4,7,20488
2013,4,7,20787
2013,4,7,20897
2013,4,7,21361
2013,4,7,22582
2013,4,7,23074
2013,4,7,21991
2013,4,7,20717
2013,4,8,19583
2013,4,8,18632
2013,4,8,18010
2013,4,8,17831
2013,4,8,17867
2013,4,8,18194
2013,4,8,18921
2013,4,8,20612
2013,4,8,21898
2013,4,8,23138
2013,4,8,23725
2013,4,8,23944
2013,4,8,23691
2013,4,8,23600
2013,4,8,23518
2013,4,8,23415
2013,4,8,23170
2013,4,8,23014
2013,4,8,22837
2013,4,8,23068
2013,4,8,24106
2013,4,8,24651
2013,4,8,23468
2013,4,8,21902
2013,4,9,20501
2013,4,9,19426
2013,4,9,18941
2013,4,9,18827
2013,4,9,18673
2013,4,9,19212
2013,4,9,19884
2013,4,9,21181
2013,4,9,22242
2013,4,9,23243
2013,4,9,23652
2013,4,9,23534
2013,4,9,23273
2013,4,9,22843
2013,4,9,22811
2013,4,9,22550
2013,4,9,22319
2013,4,9,22186
2013,4,9,22093
2013,4,9,22603
2013,4,9,24318
2013,4,9,24922
2013,4,9,23546
2013,4,9,22243
2013,4,10,20605
2013,4,10,19415
2013,4,10,18871
2013,4,10,18763
2013,4,10,18616
2013,4,10,18980
2013,4,10,19576
2013,4,10,21037
2013,4,10,22049
2013,4,10,22970
2013,4,10,23236
2013,4,10,23195
2013,4,10,22835
2013,4,10,22755
2013,4,10,22736
2013,4,10,22374
2013,4,10,22442
2013,4,10,22296
2013,4,10,22143
2013,4,10,22489
2013,4,10,24081
2013,4,10,24619
2013,4,10,23456
2013,4,10,21855
2013,4,11,20541
2013,4,11,19223
2013,4,11,18668
2013,4,11,18409
2013,4,11,18385
2013,4,11,18743
2013,4,11,19406
2013,4,11,21002
2013,4,11,21896
2013,4,11,22783
2013,4,11,22941
2013,4,11,23129
2013,4,11,22649
2013,4,11,22522
2013,4,11,22556
2013,4,11,22395
2013,4,11,22323
2013,4,11,22262
2013,4,11,22019
2013,4,11,22308
2013,4,11,23494
2013,4,11,24419
2013,4,11,23034
2013,4,11,21430
2013,4,12,20181
2013,4,12,19218
2013,4,12,18660
2013,4,12,18501
2013,4,12,18372
2013,4,12,18719
2013,4,12,19376
2013,4,12,20715
2013,4,12,21616
2013,4,12,22252
2013,4,12,22469
2013,4,12,22390
2013,4,12,21880
2013,4,12,22023
2013,4,12,22069
2013,4,12,21783
2013,4,12,21830
2013,4,12,21663
2013,4,12,21655
2013,4,12,21904
2013,4,12,23253
2013,4,12,23964
2013,4,12,22898
2013,4,12,21629
2013,4,13,20263
2013,4,13,19063
2013,4,13,18283
2013,4,13,18036
2013,4,13,18046
2013,4,13,18150
2013,4,13,18279
2013,4,13,18861
2013,4,13,19497
2013,4,13,20721
2013,4,13,21111
2013,4,13,21359
2013,4,13,21254
2013,4,13,21181
2013,4,13,21084
2013,4,13,20885
2013,4,13,20808
2013,4,13,21089
2013,4,13,20966
2013,4,13,21204
2013,4,13,22545
2013,4,13,23322
2013,4,13,22245
2013,4,13,21161
2013,4,14,19952
2013,4,14,18721
2013,4,14,17974
2013,4,14,17567
2013,4,14,17601
2013,4,14,17511
2013,4,14,17636
2013,4,14,17721
2013,4,14,18253
2013,4,14,19325
2013,4,14,20012
2013,4,14,20267
2013,4,14,20424
2013,4,14,20226
2013,4,14,20264
2013,4,14,19909
2013,4,14,20245
2013,4,14,20319
2013,4,14,20346
2013,4,14,20884
2013,4,14,22077
2013,4,14,23015
2013,4,14,21818
2013,4,14,20500
2013,4,15,19203
2013,4,15,18098
2013,4,15,17421
2013,4,15,17341
2013,4,15,17383
2013,4,15,17578
2013,4,15,18428
2013,4,15,19953
2013,4,15,21217
2013,4,15,22297
2013,4,15,22576
2013,4,15,22670
2013,4,15,22312
2013,4,15,22179
2013,4,15,22167
2013,4,15,21836
2013,4,15,21611
2013,4,15,21374
2013,4,15,21143
2013,4,15,21139
2013,4,15,22681
2013,4,15,23849
2013,4,15,22397
2013,4,15,20785
2013,4,16,19225
2013,4,16,18501
2013,4,16,17738
2013,4,16,17597
2013,4,16,17614
2013,4,16,17860
2013,4,16,18525
2013,4,16,20044
2013,4,16,20820
2013,4,16,21624
2013,4,16,21342
2013,4,16,21109
2013,4,16,20983
2013,4,16,20975
2013,4,16,20922
2013,4,16,20799
2013,4,16,20538
2013,4,16,20398
2013,4,16,20260
2013,4,16,20248
2013,4,16,21955
2013,4,16,23346
2013,4,16,22140
2013,4,16,20417
2013,4,17,18990
2013,4,17,17701
2013,4,17,17152
2013,4,17,17166
2013,4,17,17221
2013,4,17,17571
2013,4,17,18218
2013,4,17,19558
2013,4,17,20282
2013,4,17,21176
2013,4,17,21133
2013,4,17,21007
2013,4,17,20490
2013,4,17,20620
2013,4,17,20609
2013,4,17,20468
2013,4,17,20342
2013,4,17,20067
2013,4,17,19949
2013,4,17,20251
2013,4,17,21710
2013,4,17,23460
2013,4,17,22129
2013,4,17,20457
2013,4,18,18818
2013,4,18,17763
2013,4,18,17191
2013,4,18,16957
2013,4,18,16864
2013,4,18,17331
2013,4,18,17950
2013,4,18,19338
2013,4,18,20040
2013,4,18,20800
2013,4,18,20603
2013,4,18,20503
2013,4,18,20179
2013,4,18,20183
2013,4,18,20249
2013,4,18,20070
2013,4,18,20020
2013,4,18,19776
2013,4,18,19582
2013,4,18,19794
2013,4,18,21327
2013,4,18,23083
2013,4,18,21908
2013,4,18,20228
2013,4,19,18685
2013,4,19,17599
2013,4,19,17004
2013,4,19,16714
2013,4,19,16801
2013,4,19,17074
2013,4,19,17860
2013,4,19,18917
2013,4,19,19653
2013,4,19,20347
2013,4,19,20177
2013,4,19,20285
2013,4,19,19914
2013,4,19,19818
2013,4,19,19892
2013,4,19,19724
2013,4,19,19589
2013,4,19,19517
2013,4,19,19396
2013,4,19,19357
2013,4,19,20713
2013,4,19,22574
2013,4,19,21480
2013,4,19,20001
2013,4,20,18620
2013,4,20,17509
2013,4,20,16785
2013,4,20,16630
2013,4,20,16500
2013,4,20,16469
2013,4,20,16609
2013,4,20,17132
2013,4,20,17721
2013,4,20,18515
2013,4,20,18879
2013,4,20,19087
2013,4,20,18722
2013,4,20,18745
2013,4,20,18731
2013,4,20,18611
2013,4,20,18617
2013,4,20,18762
2013,4,20,18646
2013,4,20,18996
2013,4,20,20315
2013,4,20,21853
2013,4,20,20760
2013,4,20,19411
2013,4,21,17991
2013,4,21,16943
2013,4,21,16318
2013,4,21,15880
2013,4,21,15883
2013,4,21,16005
2013,4,21,16246
2013,4,21,16304
2013,4,21,16846
2013,4,21,17756
2013,4,21,18222
2013,4,21,18579
2013,4,21,18380
2013,4,21,18149
2013,4,21,18282
2013,4,21,18105
2013,4,21,18241
2013,4,21,18328
2013,4,21,18621
2013,4,21,19051
2013,4,21,20217
2013,4,21,21778
2013,4,21,20762
2013,4,21,19090
2013,4,22,17639
2013,4,22,16677
2013,4,22,16177
2013,4,22,15891
2013,4,22,15929
2013,4,22,16324
2013,4,22,16949
2013,4,22,18510
2013,4,22,19716
2013,4,22,20766
2013,4,22,20744
2013,4,22,21093
2013,4,22,20569
2013,4,22,20561
2013,4,22,20536
2013,4,22,20372
2013,4,22,20174
2013,4,22,19978
2013,4,22,19791
2013,4,22,19823
2013,4,22,21035
2013,4,22,22621
2013,4,22,21496
2013,4,22,19497
2013,4,23,18396
2013,4,23,17293
2013,4,23,16699
2013,4,23,16435
2013,4,23,16486
2013,4,23,16982
2013,4,23,17762
2013,4,23,19080
2013,4,23,19986
2013,4,23,20785
2013,4,23,20601
2013,4,23,20593
2013,4,23,20169
2013,4,23,20335
2013,4,23,20269
2013,4,23,20200
2013,4,23,20069
2013,4,23,19699
2013,4,23,19677
2013,4,23,19666
2013,4,23,21174
2013,4,23,22691
2013,4,23,21938
2013,4,23,20098
2013,4,24,18644
2013,4,24,17437
2013,4,24,16732
2013,4,24,16661
2013,4,24,16502
2013,4,24,17037
2013,4,24,17538
2013,4,24,18924
2013,4,24,19705
2013,4,24,20324
2013,4,24,20294
2013,4,24,20320
2013,4,24,19882
2013,4,24,19776
2013,4,24,19790
2013,4,24,19794
2013,4,24,19719
2013,4,24,19456
2013,4,24,19497
2013,4,24,19469
2013,4,24,20875
2013,4,24,22363
2013,4,24,21524
2013,4,24,19777
2013,4,25,18247
2013,4,25,17125
2013,4,25,16621
2013,4,25,16233
2013,4,25,16370
2013,4,25,16689
2013,4,25,17256
2013,4,25,18484
2013,4,25,19434
2013,4,25,19904
2013,4,25,19992
2013,4,25,19875
2013,4,25,19583
2013,4,25,19448
2013,4,25,19679
2013,4,25,19474
2013,4,25,19473
2013,4,25,19350
2013,4,25,19460
2013,4,25,19523
2013,4,25,20517
2013,4,25,22233
2013,4,25,21299
2013,4,25,19358
2013,4,26,18056
2013,4,26,16750
2013,4,26,16207
2013,4,26,15835
2013,4,26,15906
2013,4,26,16386
2013,4,26,16949
2013,4,26,18433
2013,4,26,19034
2013,4,26,19581
2013,4,26,19831
2013,4,26,19806
2013,4,26,19566
2013,4,26,19583
2013,4,26,19697
2013,4,26,19604
2013,4,26,19328
2013,4,26,19511
2013,4,26,19171
2013,4,26,19094
2013,4,26,20202
2013,4,26,21931
2013,4,26,20962
2013,4,26,19542
2013,4,27,18121
2013,4,27,16980
2013,4,27,16192
2013,4,27,15916
2013,4,27,15866
2013,4,27,15879
2013,4,27,16293
2013,4,27,16720
